ID,DOMAIN,COUNT
161531,8000 8000 8000 39000 0 19 0 2 0 1,1
455517,2500 2500 2500 70000 0 14 3 10 1 1,1
434317,5000 5000 5000 39624 0 9 4 10 0 5,1
335972,25000 25000 24950 102700 0 8 4 4 0 1,1
198333,10000 10000 10000 172000 1 15 3 10 2 1,1
130918,12950 12950 12950 65000 0 14 3 6 2 5,1
457847,14825 14825 14825 65000 0 17 0 10 1 5,1
206596,4000 4000 4000 76000 0 5 2 5 2 1,1
385398,34375 34375 34375 210000 0 17 0 10 0 1,1
448929,35000 35000 35000 120000 1 26 5 2 0 1,1
57114,2400 2400 2400 12000 0 9 4 -1 0 1,1
165008,15000 15000 15000 76321 0 10 4 10 1 0,1
465321,25000 25000 25000 107000 0 6 2 2 2 5,1
85080,28000 28000 28000 140000 0 16 3 1 2 5,1
33877,25500 25500 25500 85000 0 10 4 10 1 1,1
204580,11000 11000 11000 60000 0 10 4 9 2 1,1
191329,16000 16000 15950 50000 0 9 4 10 2 5,1
234079,5350 5350 5350 40000 0 18 0 4 0 5,1
136077,9600 9600 9600 70000 0 7 2 9 2 1,1
350135,10000 10000 10000 48000 0 13 3 -1 2 5,1
44805,18725 18725 18725 49500 0 16 0 9 1 5,1
404394,27825 27825 27825 85000 0 17 0 10 0 1,1
36246,12000 12000 12000 105000 1 17 0 10 1 5,1
471988,20000 20000 20000 102000 0 6 2 9 2 0,1
237258,10000 10000 10000 69000 0 9 4 6 0 5,1
203764,10000 10000 10000 75500 0 12 3 0 1 5,1
24200,15000 15000 15000 100000 0 7 2 -1 2 5,1
149139,35000 35000 35000 116000 0 13 3 10 1 5,1
304819,12000 12000 12000 57000 1 19 1 4 0 5,1
10525,12450 12450 12450 24900 1 17 0 -1 2 0,1
333966,6000 6000 6000 50000 0 17 0 2 2 5,1
161332,9000 9000 9000 68000 0 6 2 3 2 1,1
357987,28000 28000 28000 109000 0 5 2 10 0 1,1
15309,24000 24000 24000 92487 0 10 4 3 2 5,1
43774,25000 25000 25000 100000 0 7 2 7 2 5,1
347986,28000 28000 28000 100000 1 16 0 10 1 1,1
304656,9000 9000 9000 88000 0 8 2 1 2 1,1
435574,26250 26250 26250 62500 0 13 3 10 2 1,1
25727,12000 12000 12000 43500 1 14 3 4 0 5,1
