ID,DOMAIN,COUNT
798002,35000 35000 34952 95800 1 22 5 10 0 1,1
863660,18000 18000 18000 95000 0 8 2 -1 0 1,1
394173,9500 9500 9500 75000 0 10 4 0 1 1,1
566439,3500 3500 3500 75000 0 18 0 2 0 1,1
935746,16000 16000 16000 98750 1 23 5 5 0 1,1
669193,20400 20400 20400 67000 1 10 4 10 0 0,1
753389,24600 24600 24600 62000 1 13 3 2 0 5,1
77295,19350 19350 19350 55000 0 17 0 10 2 1,1
596250,10000 10000 10000 21100 0 23 1 -1 2 0,1
711540,14000 14000 14000 60000 0 14 3 10 2 0,1
337268,24000 24000 23992 130000 1 18 1 10 1 1,1
262425,5950 5950 5950 65000 0 12 3 10 1 5,1
62121,5250 5250 5250 50000 0 11 4 6 1 5,1
501649,15000 15000 15000 105000 0 6 2 4 1 5,1
305687,12075 12075 12025 62353 1 19 0 10 0 1,1
976572,3200 3200 3200 53000 0 12 3 0 2 5,1
325575,4000 4000 4000 53000 0 6 2 4 2 5,1
298324,16625 16625 16625 40000 0 11 3 10 2 0,1
391332,2800 2800 2800 23000 0 9 4 2 1 5,1
175527,28900 28900 28650 90000 0 7 2 4 0 1,1
234453,33600 33600 33600 110000 1 17 0 7 0 1,1
114735,10000 10000 10000 57000 0 14 3 3 2 1,1
146195,3500 3500 3500 28600 0 19 0 3 0 5,1
498279,16000 16000 16000 65000 1 20 1 10 1 1,1
820836,16500 16500 16500 60900 0 5 2 10 2 1,1
829481,21000 21000 21000 109000 1 10 4 10 1 1,1
601168,3225 3225 3225 8500 0 19 0 0 0 0,1
913140,15000 15000 15000 85000 1 13 3 0 1 0,1
162136,5800 5800 5800 80000 0 5 2 -1 2 1,1
742365,17000 17000 17000 116000 0 12 3 2 1 1,1
501168,27600 27600 27600 45000 1 16 3 10 2 1,1
42068,12000 12000 12000 54449 1 17 0 10 1 5,1
709760,16000 16000 16000 170000 0 12 3 4 2 0,1
812061,10500 10500 10500 36000 1 30 6 0 1 5,1
215205,14000 14000 14000 71000 1 10 4 3 1 1,1
979943,5400 5400 5400 52000 0 7 2 0 0 5,1
665634,17500 17500 17400 42000 0 10 4 10 2 1,1
114552,21200 21200 21200 60000 0 10 4 10 0 0,1
117089,4800 4800 4800 50000 0 20 0 6 0 5,1
583357,17800 17800 17800 54000 1 13 3 10 2 1,1
686446,21000 21000 21000 103000 1 14 3 8 1 1,1
962639,32000 32000 32000 75000 1 10 4 10 2 1,1
110998,7750 7750 7750 42000 0 11 3 0 0 5,1
8979,7200 7200 7200 36000 0 13 4 0 2 5,1
896434,9000 9000 9000 54000 0 15 3 2 1 1,1
689681,15000 15000 15000 54000 1 15 0 10 1 1,1
430533,25000 25000 24975 62000 1 12 3 5 1 5,1
540593,12000 12000 12000 80000 1 8 4 6 2 1,1
588837,5000 5000 5000 264000 0 14 3 1 2 5,1
766670,15200 15200 15200 80000 0 8 2 3 1 0,1
616578,18000 18000 18000 88200 0 9 4 2 1 0,1
236103,10525 10525 10525 53483 1 21 0 3 2 1,1
125658,20000 20000 19925 77520 0 22 5 5 0 1,1
291542,9500 9500 9500 50000 0 13 4 10 2 1,1
192671,24000 24000 24000 95000 1 15 0 4 1 1,1
270365,5600 5600 5600 50000 0 9 4 5 0 1,1
926331,4400 4400 4400 45000 0 12 3 4 1 5,1
42412,11500 11500 11500 44000 0 11 4 10 2 1,1
361452,27000 27000 27000 90000 1 7 2 3 1 1,1
197848,12800 12800 12800 30000 1 15 0 0 1 5,1
567100,8000 8000 7750 60000 0 10 4 0 2 5,1
900405,13200 13200 13200 42000 1 16 3 0 1 1,1
307725,20000 20000 20000 54000 0 13 3 0 1 5,1
518450,9000 9000 9000 46000 0 9 4 7 1 5,1
691997,12000 12000 11750 36000 1 30 6 3 0 5,1
394883,16500 16500 16500 55980 0 14 3 -1 2 5,1
904333,24000 24000 24000 48000 1 14 3 1 1 5,1
61556,10000 10000 10000 41000 0 17 0 5 0 5,1
23362,4200 4200 4200 50000 0 17 0 0 1 5,1
326358,32000 32000 32000 128370 1 17 0 1 1 1,1
448334,16725 16725 16725 53000 0 12 3 2 1 1,1
24542,37525 37525 37525 28000 1 14 3 1 1 1,1
774725,10800 10800 10800 80000 1 11 4 -1 2 1,1
507440,22000 22000 22000 65000 1 10 4 7 1 1,1
630200,16000 16000 16000 206000 1 14 3 10 1 1,1
481429,10000 10000 9925 30000 0 13 3 5 1 5,1
829421,15000 15000 15000 41000 0 14 3 1 2 0,1
409795,4000 4000 4000 67000 0 12 3 0 0 1,1
707125,19200 19200 19200 140000 0 9 4 0 2 1,1
976527,35000 35000 34975 88000 1 18 1 0 1 5,1
783841,16000 16000 16000 110000 0 14 3 10 1 0,1
561516,14025 14025 13975 72000 1 19 1 10 0 1,1
638713,10000 10000 10000 30984 0 7 2 2 1 5,1
925210,28000 28000 27900 125000 0 6 2 1 1 1,1
4042,2600 2600 2600 25000 0 11 4 4 2 1,1
150461,7950 7950 7950 30000 0 13 4 7 2 1,1
864998,16450 16450 16450 33000 1 13 3 3 1 1,1
898269,32000 32000 32000 240000 1 13 3 10 1 0,1
449751,18825 18825 18825 46000 0 18 0 3 2 5,1
174384,11050 11050 11050 75000 0 12 4 5 2 1,1
141621,8400 8400 8400 57000 0 11 4 5 2 1,1
706479,4925 4925 4925 47000 0 13 3 6 1 1,1
859998,30000 30000 30000 165000 1 12 3 1 1 5,1
179652,15000 15000 15000 62000 1 16 0 5 1 5,1
886044,19200 19200 19200 67000 1 9 4 2 2 1,1
228515,2600 2600 2600 73300 0 15 0 10 0 1,1
519673,30000 30000 30000 170000 1 15 3 8 1 1,1
174812,3000 3000 3000 98000 0 10 4 10 0 1,1
177386,4800 4800 4800 36000 0 18 1 6 0 5,1
552748,13725 13725 13725 50000 0 11 3 -1 0 1,1
204807,1500 1500 1500 60000 0 21 1 10 0 1,1
548924,3400 3400 3400 50000 0 15 3 -1 0 1,1
299808,10200 10200 10200 30470 0 18 0 2 2 1,1
281252,12000 12000 12000 72500 0 13 3 3 2 5,1
242797,14000 14000 14000 200000 0 10 4 3 0 1,1
553808,28000 28000 27950 70000 1 17 0 2 1 1,1
64047,6075 6075 6075 36000 0 16 3 1 2 5,1
852029,13675 13675 13650 60000 0 16 0 7 1 1,1
188852,4800 4800 4800 218000 0 14 3 2 1 1,1
906056,25000 25000 25000 73000 1 16 3 6 0 1,1
84669,20000 20000 20000 75000 1 20 0 0 2 1,1
51708,24000 24000 24000 120000 0 9 4 2 1 0,1
92815,2200 2200 2200 34000 0 14 3 4 1 5,1
73900,35000 35000 35000 125000 1 22 0 0 0 1,1
409558,40000 40000 40000 400000 1 15 3 10 2 5,1
928783,25000 25000 24975 90000 0 16 0 10 1 1,1
29719,4250 4250 4250 40000 0 15 3 0 1 5,1
100739,6025 6025 6025 73000 0 12 3 5 1 1,1
198815,5025 5025 5025 19500 0 26 1 5 1 5,1
705400,10700 10700 10700 56000 0 11 4 9 2 0,1
939093,2250 2250 2250 100000 0 12 4 1 2 0,1
936121,40000 40000 40000 101000 0 18 0 9 2 1,1
687278,22000 22000 22000 70000 0 12 3 0 1 5,1
358284,16800 16800 16800 68000 1 11 4 1 2 0,1
880120,14000 14000 14000 72000 1 16 0 10 0 5,1
522733,35000 35000 35000 102000 1 16 0 9 0 1,1
251749,30000 30000 30000 264000 0 7 2 0 0 1,1
835428,7000 7000 7000 125000 0 8 2 10 1 0,1
97050,16000 16000 16000 54600 0 13 3 0 1 1,1
587029,12375 12375 12375 37440 0 13 3 0 0 5,1
99613,6000 6000 6000 122300 0 7 2 10 2 1,1
252963,1200 1200 1200 70000 0 9 4 10 2 1,1
715343,10050 10050 10050 36400 0 13 3 1 2 5,1
542311,40000 40000 40000 50000 1 13 3 7 1 0,1
754210,26000 26000 26000 10000 1 10 4 3 2 1,1
664154,11000 11000 11000 34200 0 7 2 3 2 5,1
671,40000 40000 40000 121000 0 5 2 6 1 1,1
705801,15400 15400 15400 90000 0 7 2 3 2 5,1
213700,27500 27500 27500 129000 0 8 2 10 0 1,1
346936,16200 16200 16200 70000 1 7 2 0 1 1,1
50696,8375 8375 8375 47001 0 14 3 -1 0 1,1
691436,8000 8000 8000 95000 0 10 4 6 1 5,1
884037,12500 12500 12475 49000 0 7 2 5 2 5,1
549338,35000 35000 35000 236000 1 18 0 1 1 0,1
485454,7500 7500 4941 61000 0 10 4 3 2 5,1
763970,25000 25000 25000 98000 0 9 4 3 1 5,1
94217,12000 12000 12000 31000 0 13 3 5 0 5,1
44078,8150 8150 8150 30000 0 22 1 7 0 1,1
578349,12000 12000 12000 30000 1 19 0 -1 1 1,1
383,18000 18000 18000 105000 0 8 2 0 1 5,1
417759,13975 13975 13975 87000 1 25 1 3 2 1,1
191670,8950 8950 8950 48000 0 17 0 10 0 1,1
697493,24800 24800 24800 120000 1 11 4 10 2 1,1
818295,10800 10800 10800 40000 0 11 4 8 0 1,1
953016,18000 18000 18000 99000 1 7 2 10 2 5,1
425284,11200 11200 11200 38500 1 13 3 5 1 5,1
733703,24000 24000 24000 130000 0 8 4 10 1 0,1
953099,24000 24000 24000 55000 1 24 5 10 1 5,1
72430,5200 5200 5200 19500 0 12 3 10 0 0,1
592344,11200 11200 11200 75000 0 7 2 8 2 1,1
837377,9425 9425 9425 34800 0 13 3 9 2 1,1
767209,2000 2000 2000 70000 0 7 2 -1 1 5,1
176791,17500 17500 17500 117300 0 10 4 3 2 5,1
756332,2525 2525 2525 19500 0 11 4 10 0 5,1
958246,11850 11850 11850 36000 0 15 3 7 1 1,1
243747,12000 12000 12000 42800 0 13 4 6 2 0,1
667804,5000 5000 5000 75000 0 18 0 5 2 1,1
858929,20000 20000 20000 177000 0 20 0 10 1 5,1
521121,10000 10000 10000 28000 0 15 0 1 0 5,1
965973,22800 22800 22800 63478 1 26 6 6 0 1,1
865685,28500 28500 28500 57000 1 13 3 3 1 1,1
881911,5000 5000 5000 117000 0 7 2 4 2 1,1
244610,20000 20000 20000 115000 1 12 3 6 0 1,1
488966,11475 11475 11475 40000 1 21 1 10 2 1,1
915546,7900 7900 7900 18000 0 12 3 -1 0 0,1
292616,14400 14400 14400 83500 1 9 4 10 1 1,1
94341,3600 3600 3600 34000 0 14 3 7 1 5,1
305345,6000 6000 6000 22000 0 13 3 -1 1 0,1
530972,8500 8500 8500 30000 0 12 3 10 2 1,1
332530,25000 25000 25000 72227 1 18 1 10 1 1,1
180220,25000 25000 25000 50000 1 30 6 10 1 5,1
887937,1500 1500 1500 45400 0 22 0 10 1 5,1
632582,8000 8000 7975 65000 0 16 3 1 1 5,1
915133,15000 15000 15000 65000 1 18 1 10 1 5,1
99189,12000 12000 12000 84000 0 14 3 3 2 1,1
530094,9600 9600 9600 80000 0 12 3 7 1 5,1
728862,10000 10000 10000 47600 0 15 3 10 2 5,1
950637,11400 11400 11400 92000 0 10 4 8 0 5,1
669359,5500 5500 5500 60000 0 22 0 10 1 5,1
265686,7000 7000 7000 36000 0 11 4 1 2 5,1
851493,3000 3000 3000 43000 0 9 4 -1 2 5,1
743087,11200 11200 11200 56000 0 13 3 2 1 5,1
902372,11500 11500 11500 40000 0 14 3 2 1 5,1
21944,10000 10000 10000 58546 0 13 3 10 1 1,1
838235,30000 30000 29925 220000 1 23 5 10 1 5,1
590532,5000 5000 5000 43500 0 22 1 -1 0 5,1
91903,2000 2000 2000 19992 0 16 3 1 2 5,1
805038,8800 8800 8800 35000 0 11 4 3 1 5,1
731601,35000 35000 35000 133000 1 9 4 10 0 1,1
28852,35000 35000 34950 170000 1 11 3 10 1 1,1
337217,16000 16000 16000 28000 0 9 4 6 0 5,1
942687,20000 20000 20000 25000 1 14 3 6 1 1,1
74314,30000 30000 30000 103000 0 11 4 10 0 0,1
625978,18000 18000 18000 103280 0 8 2 10 2 5,1
247851,4800 4800 4800 72000 0 7 2 8 2 1,1
118480,20000 20000 20000 74000 0 15 3 0 1 1,1
417313,34550 34550 34550 96000 1 26 6 9 1 1,1
22068,13675 13675 13675 45000 0 18 0 3 1 1,1
221973,25200 25200 25200 105000 1 15 3 3 1 5,1
509640,30000 30000 30000 50000 0 17 0 1 0 1,1
103549,16000 16000 16000 95550 0 7 2 0 0 1,1
551613,9000 9000 9000 87000 0 16 3 5 2 5,1
73,12000 12000 12000 57000 0 6 2 6 2 5,1
259696,1200 1200 1200 31000 0 11 4 10 1 0,1
359117,16000 16000 16000 78600 0 21 0 -1 2 0,1
137328,10000 10000 10000 72500 0 14 3 2 1 5,1
466221,12000 12000 12000 40000 1 20 0 0 0 0,1
56710,17000 17000 17000 39000 1 16 3 3 1 5,1
388255,12800 12800 12800 34400 0 18 0 -1 2 5,1
983414,30000 30000 29950 42000 0 11 4 8 0 1,1
877220,2400 2400 2400 73000 0 11 4 10 1 5,1
419530,9600 9600 9600 53000 0 10 4 10 1 1,1
470856,2000 2000 2000 80000 0 9 4 8 1 5,1
707360,6000 6000 6000 52000 0 9 4 8 2 1,1
330398,10000 10000 10000 24000 0 16 3 10 2 1,1
753448,6000 6000 5975 60000 0 11 4 10 1 0,1
991080,7200 7200 7200 36000 0 20 0 10 0 5,1
624543,15400 15400 15400 60000 0 18 0 10 1 5,1
124850,25000 25000 24750 80000 1 14 0 10 0 1,1
415820,15000 15000 14750 60000 0 13 3 10 2 5,1
925488,7500 7500 7500 26303 0 14 3 8 0 5,1
199203,5500 5500 5500 67000 0 11 4 9 1 1,1
771573,9000 9000 9000 18000 0 10 4 4 1 5,1
61162,20825 20825 20825 50000 1 18 1 10 1 5,1
400811,10000 10000 10000 176000 0 10 4 6 1 1,1
791034,15000 15000 15000 175000 1 9 4 2 1 1,1
4335,7000 7000 7000 70000 0 6 2 8 2 0,1
370393,15000 15000 15000 128800 0 7 2 3 2 5,1
243939,11000 11000 11000 68000 1 12 3 4 1 5,1
795461,26000 26000 25975 58300 0 10 4 8 2 1,1
622180,13000 13000 13000 88000 0 9 4 9 2 1,1
883587,18025 18025 18025 55000 0 16 0 2 1 5,1
238915,5000 5000 5000 15694 0 12 3 -1 0 5,1
404547,4200 4200 4200 24000 0 18 1 1 2 5,1
729064,16000 16000 16000 91000 1 11 4 10 1 1,1
309436,6000 6000 6000 64000 0 10 4 2 2 0,1
478657,7200 7200 7200 26000 0 11 4 2 0 1,1
116908,16800 16800 16800 53000 0 8 2 3 0 1,1
184228,1000 1000 1000 38400 0 21 1 5 2 5,1
40892,5600 5600 5600 24000 0 13 3 3 1 1,1
659618,12150 12150 12150 32640 1 15 3 10 1 1,1
452402,4800 4800 4800 26000 0 16 3 0 1 5,1
947381,5600 5600 5600 38297 0 12 3 7 1 5,1
6774,12000 12000 12000 95000 0 11 4 2 1 5,1
386635,4000 4000 4000 55050 0 16 3 2 2 5,1
961719,10000 10000 10000 48000 1 17 0 9 1 5,1
772799,20000 20000 20000 72000 1 17 0 10 2 5,1
495228,28000 28000 28000 66000 1 19 0 4 2 5,1
189028,5500 5500 5475 20000 0 13 3 2 1 5,1
926736,8000 8000 8000 34000 0 12 3 9 2 1,1
86307,13500 13500 13500 64400 0 6 2 8 1 5,1
305258,32225 32225 32225 80000 0 11 4 10 1 5,1
222995,19375 19375 19375 38780 0 15 3 -1 1 1,1
494539,3500 3500 3425 102000 0 13 3 10 1 1,1
738220,6500 6500 6500 49000 0 9 4 8 1 1,1
391830,24000 24000 24000 68000 0 16 3 3 1 5,1
768608,21000 21000 21000 84000 1 12 3 3 0 1,1
676628,8600 8600 8600 33500 0 7 2 10 1 5,1
585296,5000 5000 5000 19000 0 10 4 -1 1 1,1
517627,11225 11225 11225 48500 0 12 3 1 1 1,1
314589,2400 2400 2400 70000 0 7 2 4 2 1,1
360722,10000 10000 9975 30000 1 26 1 1 0 5,1
589113,7200 7200 7100 72000 1 15 0 10 0 5,1
127587,10000 10000 10000 26000 0 9 4 2 0 5,1
977219,16000 16000 16000 88400 0 12 4 4 0 1,1
215471,4800 4800 4800 114000 0 9 4 7 1 1,1
472033,7500 7500 7500 75000 0 11 3 10 1 1,1
481881,7000 7000 6975 60000 0 7 2 5 2 5,1
982259,25425 25425 25175 70000 1 28 6 4 1 1,1
906487,13000 13000 13000 57500 1 9 4 0 1 1,1
190247,4000 4000 4000 58000 0 23 1 3 1 5,1
900997,10000 10000 10000 178000 0 17 0 3 0 1,1
179171,35000 35000 35000 118423 0 13 3 10 1 0,1
346260,8400 8400 8400 75000 0 10 4 9 2 0,1
520159,18000 18000 18000 55000 0 8 4 10 2 5,1
65471,11725 11725 11725 38000 0 15 0 5 0 1,1
946310,27000 27000 27000 147000 1 9 4 10 2 5,1
428182,35000 35000 35000 110201 1 9 4 10 2 1,1
211517,6750 6750 6750 90000 0 9 4 0 1 1,1
921811,25000 25000 25000 155000 0 7 2 10 2 5,1
777115,2500 2500 2500 40960 0 14 3 1 1 5,1
336495,15000 15000 15000 89900 0 6 2 10 1 1,1
388916,1500 1500 1500 15600 0 7 2 -1 0 1,1
936059,14000 14000 14000 48000 0 19 0 2 1 5,1
65975,12000 12000 12000 60000 1 11 3 6 2 1,1
54979,9000 9000 9000 38400 1 17 1 5 2 5,1
984937,12000 12000 12000 62000 1 17 0 7 1 0,1
357628,7000 7000 7000 107000 0 6 2 2 2 1,1
68454,5000 5000 5000 48500 0 9 4 8 1 1,1
464255,11000 11000 11000 68939 0 7 2 -1 1 0,1
726313,8600 8600 8600 140000 0 10 4 2 2 1,1
590618,12800 12800 12800 72000 0 13 3 2 2 1,1
530403,35000 35000 35000 88600 1 24 5 10 0 5,1
383697,6100 6100 6075 55000 1 15 3 4 0 5,1
626637,18000 18000 18000 85000 1 21 0 2 0 1,1
51456,3500 3500 3500 50000 0 7 2 0 2 5,1
794262,22500 22500 22500 365000 0 11 4 5 1 1,1
161813,6500 6500 6500 39000 0 11 3 10 1 5,1
537059,12000 12000 12000 124000 0 9 4 10 1 1,1
930291,5000 5000 5000 50000 0 21 1 1 1 5,1
449049,16000 16000 16000 95496 0 12 4 7 2 1,1
552988,16000 16000 15750 67450 0 12 4 7 1 1,1
59950,30000 30000 30000 97400 1 14 3 0 0 1,1
83196,16900 16900 16900 65000 0 13 3 7 2 5,1
62778,12000 12000 11975 90000 0 12 4 -1 0 1,1
764105,24000 24000 24000 50000 1 11 4 8 1 1,1
218553,7000 7000 7000 43000 0 16 0 10 1 0,1
686573,25000 25000 25000 132000 0 8 4 5 2 1,1
962082,5200 5200 5200 69000 0 17 1 7 2 1,1
264042,5000 5000 5000 95000 0 16 3 5 2 1,1
109554,17350 17350 17350 60000 1 17 0 4 1 1,1
268432,12000 12000 12000 74000 0 11 4 10 1 0,1
453632,14000 14000 14000 80000 0 13 3 7 2 1,1
88305,24375 24375 24375 70000 1 23 1 3 0 1,1
23064,15000 15000 14750 30000 0 9 4 1 2 5,1
579558,17000 17000 17000 120000 1 14 3 5 1 1,1
169323,21000 21000 21000 50000 1 16 3 3 2 5,1
122039,5000 5000 5000 22000 0 12 4 2 2 1,1
907303,2500 2500 2500 36000 0 10 4 2 0 1,1
873506,40000 40000 40000 58500 1 11 4 9 0 1,1
467485,7500 7500 7500 28000 0 13 3 3 0 5,1
790987,2000 2000 2000 35000 0 14 3 6 2 1,1
420877,13350 13350 13350 50000 0 14 3 7 0 1,1
809669,20000 20000 20000 19236 1 16 3 -1 0 0,1
301475,6000 6000 6000 84000 0 5 2 5 0 1,1
314748,9600 9600 9600 125000 0 5 2 10 0 1,1
886433,12000 12000 12000 45000 1 17 1 10 2 0,1
638003,25000 25000 25000 130000 0 7 2 6 1 1,1
932745,35000 35000 35000 145000 1 18 1 3 1 0,1
195788,22500 22500 22500 63000 0 6 2 3 1 5,1
918958,12000 12000 12000 73000 0 15 0 10 1 1,1
781940,17450 17450 17450 92000 0 7 2 2 2 1,1
954957,8000 8000 8000 46000 0 18 0 2 1 1,1
513636,20000 20000 20000 57101 1 28 5 3 1 1,1
992781,8000 8000 8000 32000 0 15 3 -1 0 0,1
236998,7000 7000 7000 35000 0 7 2 9 2 5,1
790749,16000 16000 16000 230000 1 7 2 6 0 1,1
181944,7000 7000 7000 101986 0 8 2 4 2 1,1
426381,15000 15000 15000 70000 1 13 3 6 0 1,1
150431,18875 18875 18875 115000 0 13 3 -1 1 1,1
824962,9900 9900 9900 29172 0 15 3 -1 0 0,1
89538,10000 10000 10000 120000 1 11 4 3 1 5,1
357090,16000 16000 16000 106000 0 13 3 5 1 1,1
676465,30000 30000 30000 65000 1 25 1 5 1 1,1
375460,5000 5000 5000 120000 0 7 2 8 2 1,1
706104,11125 11125 11125 150000 0 14 3 -1 1 1,1
239500,40000 40000 40000 170000 1 14 3 10 0 5,1
833261,24000 24000 23975 125000 0 8 2 10 1 1,1
668526,24000 24000 24000 40000 0 14 3 0 1 1,1
132402,16000 16000 16000 33000 1 17 0 10 2 5,1
616087,5150 5150 5150 108000 0 16 3 10 2 5,1
892920,23550 23550 23550 69020 1 23 5 1 0 1,1
570657,19000 19000 19000 75000 0 6 2 10 1 1,1
998924,40000 40000 40000 100000 0 16 3 10 0 0,1
944534,5000 5000 5000 57600 0 16 0 10 1 0,1
778117,14400 14400 14400 50000 1 26 5 10 0 5,1
128130,16000 16000 16000 62000 0 8 4 4 0 1,1
258870,24000 24000 24000 49000 0 7 2 3 2 5,1
160952,21000 21000 21000 114000 0 14 3 3 2 1,1
45393,6500 6500 6500 19140 0 15 3 -1 0 5,1
71222,4000 4000 4000 40000 0 16 3 6 2 1,1
758448,35000 35000 35000 101000 0 14 3 3 0 1,1
980001,28000 28000 28000 105000 0 21 0 1 1 1,1
846708,18000 18000 18000 150700 0 14 3 5 0 5,1
86520,11200 11200 11200 100000 0 11 4 8 1 5,1
627676,5000 5000 5000 76000 0 12 3 2 2 5,1
5975,35000 35000 35000 525000 0 12 3 6 0 1,1
735804,15000 15000 15000 115000 0 11 3 6 2 1,1
996048,10000 10000 10000 37500 0 14 3 3 0 5,1
435104,9100 9100 9100 75000 0 9 4 10 2 1,1
575848,5000 5000 5000 35600 0 10 4 10 0 0,1
318726,30000 30000 30000 60000 0 16 3 0 0 5,1
716507,6000 6000 5975 40000 0 9 4 10 2 1,1
389555,3000 3000 3000 59000 0 15 3 10 1 0,1
88696,2000 2000 2000 15200 0 7 2 -1 2 0,1
534267,32000 32000 32000 89000 1 19 0 10 1 5,1
450606,28625 28625 28625 250000 0 14 3 1 0 0,1
255417,5500 5500 5500 125000 0 14 3 5 1 1,1
620045,31200 31200 31200 78000 1 13 3 10 1 1,1
462966,16000 16000 16000 130000 1 12 3 10 0 1,1
39816,11500 11500 11500 53000 0 13 3 10 1 5,1
198393,13200 13200 13200 120000 0 7 2 3 2 1,1
312072,3500 3500 3500 29200 0 15 3 -1 0 5,1
802395,15000 15000 15000 47000 0 9 4 9 0 1,1
666747,9000 9000 9000 51840 0 10 4 0 0 5,1
568668,12000 12000 12000 62000 1 11 4 7 1 1,1
50061,4800 4800 4800 20000 0 23 1 1 2 5,1
410216,11200 11200 11200 102000 1 11 4 10 2 1,1
532955,20000 20000 19725 340000 0 7 2 9 1 1,1
89231,10000 10000 9750 53000 0 9 4 2 1 5,1
144862,10000 10000 9985 34800 0 7 2 8 2 5,1
371716,20675 20675 20675 65000 1 20 1 2 0 1,1
864237,30000 30000 30000 67000 0 13 3 10 1 1,1
911720,9600 9600 9600 19800 0 18 0 -1 0 5,1
234582,10000 10000 10000 37000 0 15 0 9 0 1,1
289075,14000 14000 14000 130000 1 10 4 10 0 5,1
927500,8000 8000 8000 73410 0 14 3 4 1 1,1
978191,33600 33600 33600 70000 1 25 1 10 0 0,1
808130,15000 15000 15000 110000 1 8 4 9 2 1,1
269450,10000 10000 10000 85000 1 10 4 10 0 1,1
773248,6600 6600 6600 68000 0 10 4 3 1 1,1
905801,16000 16000 15975 153000 0 6 2 10 2 5,1
199930,5000 5000 5000 74000 0 14 3 6 1 0,1
958449,32000 32000 32000 149500 0 12 3 7 1 5,1
983824,18000 18000 18000 43000 1 9 4 10 0 1,1
624629,15000 15000 15000 98000 0 13 3 4 0 5,1
990402,20000 20000 20000 103000 0 6 2 2 2 1,1
177266,10000 10000 10000 45500 1 16 3 7 0 1,1
551594,1500 1500 1500 30000 0 18 0 -1 1 5,1
478984,9750 9750 9750 28000 0 19 0 2 0 5,1
452410,13250 13250 13250 62000 0 5 2 10 2 1,1
530563,8000 8000 8000 70000 0 8 4 2 2 0,1
153642,8000 8000 8000 44000 0 11 4 7 2 1,1
907792,13000 13000 13000 92792 0 14 3 10 1 1,1
144243,11500 11500 11475 32000 1 19 1 0 0 1,1
1710,13725 13725 13725 35000 1 14 3 2 1 5,1
464415,15000 15000 15000 48000 0 7 2 8 1 1,1
347530,35000 35000 35000 188000 1 12 3 5 1 1,1
634767,7125 7125 7125 20000 0 20 1 3 1 0,1
275763,10150 10150 10150 30000 1 25 6 -1 0 1,1
202681,5700 5700 5700 36000 0 20 0 3 1 5,1
51477,28000 28000 28000 108000 1 18 1 8 1 1,1
726372,15125 15125 15125 45000 1 18 1 1 1 5,1
2299,16000 16000 16000 55000 1 17 0 1 1 5,1
233687,16800 16800 16800 60000 1 8 4 5 1 5,1
658594,12000 12000 11950 86000 0 14 3 10 2 5,1
451199,24000 24000 24000 55000 0 11 4 9 2 1,1
819552,30000 30000 30000 130000 1 24 1 10 1 0,1
899132,14400 14400 14400 72000 1 18 0 8 0 1,1
894546,8400 8400 8400 40000 0 14 3 4 0 5,1
497898,9975 9975 9975 45000 0 8 2 1 1 5,1
994326,10000 10000 10000 101000 0 20 0 10 1 5,1
679083,6500 6500 6500 80000 0 12 4 1 1 5,1
248080,13000 13000 13000 50000 0 12 4 5 0 0,1
58354,5400 5400 5400 110000 0 9 4 2 2 0,1
536279,5500 5500 5500 53000 0 9 4 10 2 0,1
997682,17000 17000 17000 151000 0 6 2 3 1 5,1
863184,1500 1500 1500 8796 0 12 3 -1 0 5,1
886426,14975 14975 14975 320000 0 18 1 10 1 1,1
999165,16300 16300 16250 38300 1 21 5 2 0 1,1
404681,20000 20000 20000 94410 1 25 1 10 0 1,1
899063,35000 35000 35000 140000 1 6 2 10 1 1,1
612815,5500 5500 5500 52500 0 6 2 3 1 5,1
842845,15000 15000 14975 63000 0 15 0 4 1 5,1
749814,15000 15000 15000 102000 0 6 2 1 2 0,1
888385,9000 9000 9000 140000 0 6 2 7 2 5,1
997691,18675 18675 18675 52000 0 16 0 2 2 5,1
136020,11000 11000 10950 32000 0 15 3 0 0 5,1
657068,18000 18000 17975 90000 0 6 2 5 2 1,1
439139,32075 32075 32075 55000 1 14 3 9 0 1,1
33447,12050 12050 12050 79428 0 16 0 10 1 1,1
877884,30000 30000 30000 180000 1 15 3 0 1 0,1
200459,22050 22050 22050 53959 1 15 3 10 1 1,1
394062,3600 3600 3600 52000 0 13 3 10 0 5,1
488745,7000 7000 6900 26000 0 10 4 1 2 0,1
570835,25000 25000 25000 58250 0 10 4 10 2 1,1
739868,11000 11000 11000 47000 0 7 2 3 2 5,1
562960,12000 12000 11975 75000 0 11 4 7 2 1,1
956418,5000 5000 5000 33000 0 17 0 4 1 5,1
911725,2700 2700 2700 50000 0 13 3 2 1 1,1
453378,2700 2700 2700 59000 0 12 3 8 0 1,1
493965,16000 16000 16000 46350 0 7 2 9 1 1,1
89334,10000 10000 10000 113000 0 11 4 10 1 5,1
396105,16000 16000 16000 120000 0 13 4 10 0 1,1
265890,9800 9800 9800 30409 0 15 3 10 0 1,1
124182,25000 25000 24950 60000 1 16 3 10 1 5,1
815510,15000 15000 15000 79087 1 17 0 6 0 5,1
4393,27300 27300 27250 83000 1 17 0 10 0 5,1
663319,2000 2000 2000 25000 0 13 3 3 2 5,1
28405,15500 15500 15500 43000 1 8 2 10 1 1,1
761335,10450 10450 10450 150000 0 11 4 3 2 5,1
